participant,list_number,slider.response,slider.rt,key_resp.rt,cond,item_type,item_no,correct_response,AC_correct,AC_no_correct,AC_outcome,session,literacy,ageResp.text,genderResp1.response,edu_slider.response,total_duration,comments
138,list2.csv,1,9.6955999999941,3.376299999982166,full,﻿AC,45,1,TRUE,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.08333333333333326,5.6772999999822105,1.009699999988129,full,﻿E,14,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.38095238095238093,7.010399999976244,1.77230000001191,full,﻿E,20,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.9520089285714288,6.627300000011928,1.4184000000059314,trunc,﻿E,27,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.5,19.185900000005972,6.33949999999993,full,﻿AC,43,0.5,TRUE,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0,6.331099999993967,1.4560000000000173,trunc,﻿AC,42,0,TRUE,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.9594494047619049,5.861900000005903,1.3744000000059486,trunc,﻿E,23,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8962053571428572,4.493699999988053,0.937099999994075,trunc,﻿E,13,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.9315476190476191,3.794099999994046,1.892900000005966,trunc,﻿F,38,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.9315476190476191,3.512800000012021,0.5404000000057749,trunc,﻿E,25,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.2042410714285714,4.228900000005979,0.5736999999880936,full,﻿E,24,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.7790178571428572,4.293900000006033,1.4336000000239435,trunc,﻿E,3,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8571428571428572,4.357999999999947,0.5845000000001619,trunc,﻿F,40,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.9315476190476191,5.1447999999820695,1.090099999993981,trunc,﻿F,34,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8738839285714288,798.8893000000119,1.4724999999998545,full,﻿F,33,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8292410714285716,7.906699999988177,0.7757000000178778,full,﻿F,35,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.14657738095238093,5.711000000000013,0.7430999999940013,full,﻿E,16,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.31770833333333326,2.895900000005895,0.7336000000238982,full,﻿E,28,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.3939732142857144,4.15949999999998,1.0928000000119482,full,﻿E,18,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8218005952380951,4.395000000000209,0.4757000000179232,trunc,﻿E,17,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.9427083333333337,6.1950999999939995,0.6223000000120464,trunc,﻿E,7,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.23958333333333326,4.879200000017818,0.6058000000118682,full,﻿E,32,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8125,4.7143999999761945,2.360799999981964,trunc,﻿E,1,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8422619047619049,3.809199999988095,1.0162000000179887,trunc,﻿E,15,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8162202380952379,4.313199999988228,0.5144999999999982,trunc,﻿E,5,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.17075892857142838,5.950299999982235,0.8514000000059241,full,﻿E,2,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.2879464285714286,2.911800000011908,0.4429999999999836,full,﻿E,30,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.7492559523809526,3.367199999988088,0.3585000000000491,full,﻿F,37,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8962053571428572,5.042300000011892,0.9082999999823188,trunc,﻿E,19,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.18936011904761907,4.376500000000078,0.43490000000588225,full,﻿E,6,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.963169642857143,3.0310999999940123,0.769300000011981,trunc,﻿F,36,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8534226190476191,3.3366000000239637,0.33230000001185545,trunc,﻿E,11,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.16145833333333326,3.794700000017883,0.5724000000059277,full,﻿E,26,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.109375,3.666500000000042,0.749200000017936,full,﻿E,10,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0,4.54570000001786,1.6376999999881718,full,﻿AC,41,0,TRUE,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.3530505952380951,4.930300000011812,0.9879000000059932,full,﻿E,22,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.7492559523809526,4.433100000023842,0.4908000000118591,full,﻿F,39,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.17075892857142838,2.8299999999999272,1.0841000000239092,full,﻿E,12,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.9129464285714288,3.5139999999998963,0.4979000000059841,trunc,﻿E,29,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.8943452380952379,3.296800000011899,0.3042999999820495,trunc,﻿E,21,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,0.1409970238095235,3.0045000000000073,0.354900000005955,full,﻿E,8,NA,NA,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
138,list2.csv,1,5.543900000006033,2.392799999982117,trunc,﻿AC,46,1,TRUE,6,PASS,62f52314fdf759d09b9c22c5,10,42,Woman,High school diploma/A-levels,1282.064399999991,No strategies. There were too many attention checks. It distracted from the point of the experiment.
139,list2.csv,0.3828125,35.579999999999984,3.5879999999999654,full,﻿E,18,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,1,11.647000000000048,11.880999999999972,trunc,﻿AC,46,1,TRUE,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.09263392857142838,16.996999999999957,4.321000000000026,full,﻿E,4,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.3902529761904765,32.91300000000001,2.7469999999999573,trunc,﻿E,31,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0,7.0230000000000246,3.6639999999999873,trunc,﻿AC,42,0,TRUE,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.1540178571428572,19.940999999999978,8.984000000000037,full,﻿E,2,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.16703869047619047,18.831000000000017,6.6059999999999945,full,﻿E,14,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.12983630952380953,15.204000000000065,1.884999999999991,full,﻿E,8,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.8366815476190477,18.58000000000004,2.7910000000000537,trunc,﻿F,38,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.109375,13.899,2.171999999999912,full,﻿E,10,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.39769345238095233,8.350999999999999,3.2819999999999254,trunc,﻿E,23,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.3902529761904765,14.281999999999924,5.870999999999981,trunc,﻿E,17,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.3921130952380951,17.96199999999999,2.5679999999999836,full,﻿E,24,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.5,8.83299999999997,9.298999999999978,trunc,﻿AC,44,0.5,TRUE,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.8980654761904765,10.98300000000006,2.40300000000002,full,﻿F,35,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.15587797619047605,11.851999999999975,4.889999999999986,full,﻿E,16,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0,6.8559999999999945,3.4349999999999454,full,﻿AC,41,0,TRUE,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.4107142857142856,12.735000000000014,2.00100000000009,full,﻿E,20,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.4441964285714286,9.801999999999907,2.033999999999992,full,﻿E,26,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.9092261904761905,12.201000000000022,1.5679999999999836,full,﻿F,33,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.5,4.183999999999969,5.739000000000033,full,﻿AC,43,0.5,TRUE,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.4330357142857144,21.065000000000055,2.701000000000022,trunc,﻿E,19,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.4479166666666663,9.565000000000056,1.759999999999991,trunc,﻿E,21,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.38467261904761907,13.146999999999936,1.6840000000000828,full,﻿E,30,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.3790922619047621,14.438999999999965,1.966000000000008,trunc,﻿E,27,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.08519345238095233,9.867999999999938,1.820999999999913,full,﻿E,12,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.3753720238095235,9.41599999999994,2.0539999999999736,trunc,﻿E,25,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.8980654761904765,8.840000000000032,1.7720000000000482,full,﻿F,39,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.1800595238095235,21.031000000000063,2.0860000000000127,trunc,﻿E,7,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.421875,13.182000000000016,1.5190000000000057,full,﻿E,32,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.19680059523809512,14.279999999999973,1.599999999999909,trunc,﻿E,3,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,1,9.622999999999934,3.0019999999999527,full,﻿AC,45,1,TRUE,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.36421130952380953,10.30200000000002,2.1499999999999773,trunc,﻿E,29,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.18377976190476208,11.623000000000047,1.933999999999969,trunc,﻿E,13,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.15773809523809512,14.069000000000074,1.98599999999999,trunc,﻿E,15,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.9110863095238095,7.764999999999986,2.183999999999969,trunc,﻿F,40,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.40327380952380953,12.664999999999964,2.685999999999922,full,﻿E,28,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.8924851190476191,6.7029999999999745,1.66700000000003,trunc,﻿F,34,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.9036458333333337,7.66599999999994,2.091000000000008,trunc,﻿F,36,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.12983630952380953,15.899,1.8210000000000264,trunc,﻿E,11,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.07403273809523792,6.66700000000003,2.616999999999962,full,﻿E,6,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.9185267857142856,8.132999999999925,1.9349999999999457,full,﻿F,37,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.1800595238095235,14.870000000000232,1.6050000000000182,trunc,﻿E,9,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.36421130952380953,9.548999999999978,1.6669999999999163,full,﻿E,22,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.1372767857142856,13.16800000000012,2.183999999999969,trunc,﻿E,5,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
139,list2.csv,0.16145833333333326,13.533999999999878,1.80399999999986,trunc,﻿E,1,NA,NA,6,PASS,62f525641e1f918d3fb723d4,23,28,Woman,High school diploma/A-levels,1153.4900000000002,"Always keep in mind the total number of subjects tested and discover the number at the middle of the slider. Then make my choice from there, if the average number was in the first half or the second half of the slider."
140,list2.csv,0.9353965638973876,13.296000000000049,0.7170000000000982,trunc,﻿E,5,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
140,list2.csv,0.9377500588373735,7.317000000000007,0.6649999999999636,trunc,﻿F,38,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
140,list2.csv,0.9377500588373735,3.7840000000001055,0.5890000000001692,trunc,﻿F,34,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
140,list2.csv,0.16580371852200515,136.13300000000004,0.6749999999999545,full,﻿E,24,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
140,list2.csv,0.11638032478230165,18.3599999999999,2.4149999999999636,full,﻿E,30,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
140,list2.csv,0.01518004236290893,14.5,0.5080000000000382,full,﻿E,10,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
140,list2.csv,0.3117204048011295,10.162000000000036,0.849999999999909,full,﻿E,32,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
140,list2.csv,0.1446222640621322,1.8309999999999036,1.3949999999999818,full,﻿E,12,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
140,list2.csv,0.7588844433984467,5.15300000000002,0.5789999999999509,full,﻿F,33,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
140,list2.csv,0.441162626500353,2.69600000000014,62.42399999999998,full,﻿E,28,NA,NA,6,PASS,62f523f6f469b9851b2bd2b3,10,24,Woman,High school diploma/A-levels,1616.627,I just tried to answer the questions based on the information given and the information from the graphs
